gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_up	significant_down
SLC52A2	23.614665614312454	-0.6524667570782342	0.0791572924983062	-8.24266137061466	1.6842173827583722e-16	4.36660210728389e-15	TRUE	FALSE	TRUE
SLC52A3	30.799702274363764	-0.1875360286205387	0.08423709696693488	-2.2262878870831835	0.025994904304349656	0.054880961610701946	FALSE	FALSE	FALSE
SLC5A1	75.34514098705728	0.12680180982935463	0.16423140417873558	0.772092344113153	0.44005973629065354	0.5710122270767364	FALSE	FALSE	FALSE
SLC5A11	2.5333065674027377	0.24171895128871657	0.29013101308229283	0.8331372393483331	0.4047673334068018	0.5346194334385449	FALSE	FALSE	FALSE
SLC5A12	0.7736667480056997	0.7422730806220449	0.6433132850113322	1.1538283102749378	0.24857056508070532	0.3624234023791959	FALSE	FALSE	FALSE
SLC5A2	2.740890042854787	0.9127345084591769	0.25441977851991915	3.5875139651837906	3.3384585743428084e-4	0.001154527929120639	TRUE	TRUE	FALSE
SLC5A3	70.96009455821864	0.289337323905717	0.06220651538238555	4.651238252571305	3.2994786691372447e-6	1.713359072705759e-5	FALSE	FALSE	FALSE
SLC5A4	12.509205206110636	0.26953368124891236	0.1263789914561508	2.1327411949036748	0.03294596257314922	0.06733903459240109	FALSE	FALSE	FALSE
SLC5A5	2.837386935452063	0.8382762365036642	0.26588830970449273	3.1527382209293866	0.0016174678570367931	0.004753827682409144	TRUE	TRUE	FALSE
SLC5A6	46.42927268168951	-0.1858176991134428	0.05691575525340676	-3.2647849138805984	0.001095472273540938	0.0033697815724499586	FALSE	FALSE	FALSE
SLC5A7	1.748144030688292	1.3206732880171033	0.3506262844873218	3.7666123346918026	1.654776454203142e-4	6.132122240420829e-4	TRUE	TRUE	FALSE
SLC5A8	4.210375458749169	0.5217136230627719	0.24729435852067552	2.1096867157976553	0.03488534947899717	0.0706960394437728	FALSE	FALSE	FALSE
SLC5A9	4.414871391176769	-0.34079011706385676	0.20110304107008445	-1.6946044935496094	0.09015047407459184	0.15834762464838426	FALSE	FALSE	FALSE
SLC6A1	14.556329150192655	0.005564237191513604	0.10624311377330074	0.05237268556893441	0.9582317379974349	0.9828044128474261	FALSE	FALSE	FALSE
SLC6A11	15.251167068971395	-0.39453819617056113	0.17324502702530928	-2.277342114489227	0.02276580387813661	0.048838917111864305	FALSE	FALSE	FALSE
SLC6A12	3.8252304401470476	0.25499718405297106	0.20442206034458252	1.2474054102729273	0.21224888378013446	0.31904710814504966	FALSE	FALSE	FALSE
SLC6A13	3.4627561033206278	0.5378524118216736	0.2330390338633628	2.307992798052155	0.02099953706174833	0.04556243967727772	FALSE	FALSE	FALSE
SLC6A14	18.188869237912204	-0.7439826572583312	0.16725294817180425	-4.448248388985665	8.657338269673149e-6	4.147706315768468e-5	TRUE	FALSE	TRUE
SLC6A15	4.931736676924773	1.0087663254961445	0.2914691708116798	3.460970924255709	5.382309407275809e-4	0.0017747602610989344	TRUE	TRUE	FALSE
SLC6A16	35.78363860172254	0.5400953139528134	0.0914822243558094	5.903827959540817	3.551625364731668e-9	3.0854745356106364e-8	FALSE	FALSE	FALSE
SLC6A17	2.5806855633496784	-0.6758263934291348	0.30733773365988143	-2.1989697958046546	0.02788007005523704	0.05830674716948962	FALSE	FALSE	FALSE
SLC6A19	6.122977556706573	1.9913691039071169	0.34736750351531426	5.732744380964594	9.881850457947617e-9	7.956071304801249e-8	TRUE	TRUE	FALSE
SLC6A2	2.2473485628977374	0.9154951569765728	0.28764092432319177	3.182770877025577	0.0014587299735931035	0.0043451316578271	TRUE	TRUE	FALSE
SLC6A20	2.8428094198234573	-0.4956771943208451	0.30915763556287645	-1.6033153876933255	0.10886504090655949	0.18475756646961988	FALSE	FALSE	FALSE
SLC6A3	3.1954477581163583	-0.8096152497748869	0.3004537520082751	-2.69464183543492	0.0070464329403830146	0.017544828117479726	TRUE	FALSE	TRUE
SLC6A4	1.9335433959167703	1.075136728996304	0.35153065911045145	3.058443697960622	0.0022248988286816115	0.006328947090565793	TRUE	TRUE	FALSE
SLC6A6	40.22454442774631	0.18789046998511755	0.07609088890118339	2.4692899859420017	0.013538145939415111	0.031046232492251045	FALSE	FALSE	FALSE
SLC6A7	1.145325968853847	0.13064259348021412	0.4902901008388997	0.26645978219156596	0.7898851292116501	0.8755955499518934	FALSE	FALSE	FALSE
SLC6A8	121.09947608392223	-0.5096469342966508	0.06155864938744674	-8.279046719965558	1.2416521960658121e-16	3.2743447447047643e-15	FALSE	FALSE	FALSE
SLC6A9	23.15671335257996	0.16229549217661102	0.08739513799179748	1.8570311336065783	0.06330672477606808	0.11744271655726732	FALSE	FALSE	FALSE
SLC7A1	75.16401290160854	-0.5438019360655145	0.07325124665413874	-7.423790869159077	1.1381482156547471e-13	1.97912859614863e-12	FALSE	FALSE	FALSE
SLC7A10	0.7899747150098236	-1.2320327650281782	1.193333063580332	-1.0324299247451807	0.30187075939283453	0.42265437426037306	FALSE	FALSE	FALSE
SLC7A11	23.853725591700766	-0.33966752539521844	0.12932559237380042	-2.6264524999309447	0.008628003371641595	0.020938311854248496	FALSE	FALSE	FALSE
SLC7A13	1.3451107857835043	1.2196296971103502	0.4483008860510127	2.7205605321323567	0.006517133866329811	0.016393654308240024	TRUE	TRUE	FALSE
SLC7A14	0.6745959368530419	1.2733876647926945	1.447639790157395	0.8796301907771167	0.3790596781401115	0.5071881940541045	FALSE	FALSE	FALSE
SLC7A2	79.8120404547482	0.14491096866028438	0.07953816655622195	1.8219048154429527	0.06846942953456461	0.12541862432598153	FALSE	FALSE	FALSE
SLC7A3	17.263862171298957	0.17897879415357482	0.16489148275690158	1.0854338329739084	0.2777295544401882	0.3951712620799006	FALSE	FALSE	FALSE
SLC7A4	2.7811431841721785	-0.18700515442620083	0.2594637620638951	-0.7207370807340304	0.4710712935335671	0.600736860131417	FALSE	FALSE	FALSE
SLC7A5	37.05215297345866	0.3113186832979185	0.11357110950231025	2.74117849743808	0.006121923993707521	0.015499042590414635	FALSE	FALSE	FALSE
SLC7A5P1	6.315535805356229	-0.06681150377124764	0.15621673858866728	-0.42768466666794486	0.6688807148151206	0.7778816258605081	FALSE	FALSE	FALSE
SLC7A6	66.19604567753765	-0.053839460987647435	0.059344078175178776	-0.9072423507652748	0.3642786524966371	0.49159934657313165	FALSE	FALSE	FALSE
SLC7A6OS	22.65145075397225	0.10053364224419695	0.0796665501873874	1.2619304087816918	0.20697382874114403	0.31255702952463366	FALSE	FALSE	FALSE
SLC7A7	39.74057303135482	0.3657296865244695	0.08623356980280146	4.2411521100288265	2.2237536157285714e-5	9.8521019228608e-5	FALSE	FALSE	FALSE
SLC7A8	70.10130009118588	-0.12428513996572436	0.07481726851873917	-1.6611825374859173	0.0966767916283359	0.167462733207308	FALSE	FALSE	FALSE
SLC7A9	12.6923230140007	-0.014079887222063103	0.11788474605280674	-0.11943773637817386	0.9049285659505681	0.9534297986896665	FALSE	FALSE	FALSE
SLC8A1	152.6355631052944	0.6549880766616998	0.0818997078596755	7.997440940618942	1.2703167150800101e-15	2.914693676932781e-14	TRUE	TRUE	FALSE
SLC8A2	4.047664666585078	-0.04696851976504662	0.2175503841857525	-0.21589720441469398	0.8290678762699458	0.9034552240613605	FALSE	FALSE	FALSE
SLC8A3	7.802922775083526	0.5715275900668784	0.15246943101042829	3.748473292510603	1.7791427871930763e-4	6.543467284068766e-4	FALSE	FALSE	FALSE
SLC8B1	48.17758739550343	-0.012766757110258686	0.056282226382018574	-0.22683461424577717	0.8205523468948929	0.897446586824228	FALSE	FALSE	FALSE
SLC9A1	88.19994118978626	0.10363858613384969	0.04552385305216781	2.276577644143733	0.022811459138753386	0.04891949428109478	FALSE	FALSE	FALSE
SLC9A2	63.948437955106535	-0.7048731191669657	0.09005677641702124	-7.826985899461317	4.997051098456445e-15	1.061750156964932e-13	TRUE	FALSE	TRUE
SLC9A3	13.532281596011687	1.1325460448826543	0.2999408683999316	3.7758977325242435	1.594323992713255e-4	5.93054392662415e-4	TRUE	TRUE	FALSE
SLC9A3R1	57.54649610151248	-0.20170786219003406	0.061469271714279884	-3.2814421997320564	0.0010327768942560494	0.003199306712688222	FALSE	FALSE	FALSE
SLC9A3R2	81.32650361394832	-0.5721566368114452	0.05677806857885411	-10.077071149696238	6.977498996328341e-24	4.514420897173997e-22	FALSE	FALSE	FALSE
SLC9A4	0.7358643454224895	1.2403291071915659	0.7747985223507515	1.6008408268879848	0.10941217839620061	0.18553997509217962	FALSE	FALSE	FALSE
SLC9A5	17.159935996265933	-0.14462151532085707	0.10172680380406715	-1.4216657745328172	0.15512330033869826	0.2480614195648522	FALSE	FALSE	FALSE
SLC9A6	39.0889462086293	0.3603222007299833	0.06666876172483778	5.404663164693869	6.493029418299053e-8	4.5597235598843906e-7	FALSE	FALSE	FALSE
SLC9A7	84.46438168959992	-0.4157325236248745	0.06837793174776784	-6.079922469115131	1.2024067295532562e-9	1.1367201837746776e-8	FALSE	FALSE	FALSE
SLC9A7P1	7.838675528469431	-0.06746245939976397	0.1406414042922147	-0.4796770889715754	0.6314570215727326	0.7470617500293518	FALSE	FALSE	FALSE
SLC9A8	77.12150243383184	0.06698951915867006	0.045994072833139714	1.4564815645202587	0.14525954229557395	0.23465673230547654	FALSE	FALSE	FALSE
SLC9A9	81.6075729083138	0.047443298686478994	0.06629020599414603	0.7156909225876991	0.47418221709819797	0.6037619447657157	FALSE	FALSE	FALSE
SLC9B1	11.069910273189608	0.44336145045168135	0.11759585120531643	3.7702133698372964	1.6310803706417735e-4	6.05681257936522e-4	FALSE	FALSE	FALSE
SLC9B1P1	1.1830876822321206	0.17207769682374793	0.3944299444514047	0.4362693533907098	0.6626413144432342	0.7730730727386034	FALSE	FALSE	FALSE
SLC9B2	25.89282979219681	0.44566647438566853	0.0880444495373395	5.061834979122246	4.152403717643101e-7	2.5394135139546015e-6	FALSE	FALSE	FALSE
SLC9C1	3.5752436878803477	0.1210220678535764	0.25183755204006214	0.48055608416303336	0.6308320338028007	0.7465683146542896	FALSE	FALSE	FALSE
SLC9C2	1.2093521996829517	1.3844927601298285	0.4607789008983021	3.004679158335416	0.0026586113144266457	0.007404314990863764	TRUE	TRUE	FALSE
SLCO1A2	14.127620311863282	-1.4309564894915656	0.2854409133803543	-5.013144305577507	5.354770675204064e-7	3.2136081949100716e-6	TRUE	FALSE	TRUE
SLCO1B1	7.533901674687189	-1.0060255766991042	0.3726917037220136	-2.6993506070891424	0.006947494039938631	0.01733052669798284	TRUE	FALSE	TRUE
SLCO1B3	4.7421425428415285	-0.41553988658973945	0.4407133211351894	-0.9428802504072075	0.34574215779839795	0.4713373063633563	FALSE	FALSE	FALSE
SLCO1B7	2.5215866083145317	-0.4511914378661404	0.5675165534410618	-0.7950278016216454	0.4265973301823907	0.5573029031518074	FALSE	FALSE	FALSE
SLCO1C1	3.841272437610187	0.14072388634416885	0.19783954386353098	0.7113031277571065	0.47689641379990105	0.606465189193653	FALSE	FALSE	FALSE
SLCO2A1	59.953268920755725	0.23862351387320468	0.06389496411733842	3.7346216117281186	1.879976308379796e-4	6.876755443810306e-4	FALSE	FALSE	FALSE
SLCO2B1	48.88405934918413	0.23022724088682833	0.07845529595924419	2.934502229223969	0.003340831535048268	0.009074409407793109	FALSE	FALSE	FALSE
SLCO3A1	39.802190613791915	0.4031798764583427	0.07527081977330927	5.356390134617727	8.490108482223765e-8	5.879761724510158e-7	FALSE	FALSE	FALSE
SLCO4A1	8.433986669271343	0.17441653889130881	0.16636674815199637	1.0483858152469145	0.2944608862056862	0.41429894816832163	FALSE	FALSE	FALSE
SLCO4C1	2.017879200384383	0.9419686660336387	0.3318814693936247	2.8382683364476318	0.004535903237727985	0.011898944996572439	TRUE	TRUE	FALSE
SLCO5A1	45.88114855443183	0.08441772447635008	0.11961639022985118	0.7057371010288438	0.4803516440356079	0.6097095777253023	FALSE	FALSE	FALSE
SLCO6A1	0.20202210111049956	0.03464713053247591	3.2003484766264894	0.010826049346037998	0.9913622311018698	0.9956295319334216	FALSE	FALSE	FALSE
SLF1	50.973404666681034	0.16861560358796682	0.0650258929531917	2.5930532581742973	0.00951280381533844	0.02278272100950052	FALSE	FALSE	FALSE
SLF2	158.42170565398456	0.15782946844294718	0.03464226414793175	4.555980168298846	5.2141856107127995e-6	2.6070928053563997e-5	FALSE	FALSE	FALSE
SLFN11	78.6015584659659	0.3840258703615694	0.06715274280668233	5.718692257546257	1.0734701031090247e-8	8.597737312819308e-8	FALSE	FALSE	FALSE
SLFN12	26.814752531738932	0.2948209854030545	0.08541573481976905	3.4516004109212397	5.57272359543933e-4	0.00182969617663947	FALSE	FALSE	FALSE
SLFN12L	29.317508422158742	0.3244584279054612	0.09944054581933467	3.2628383646942463	0.001103024107171444	0.0033896240748835776	FALSE	FALSE	FALSE
SLFN13	27.080677857317674	0.26861224299073094	0.09938624649331751	2.702710409823071	0.006877663863347529	0.017174231332385548	FALSE	FALSE	FALSE
SLFN5	105.85898535138973	0.3068029317019524	0.05712096600386037	5.371108949404285	7.825391029677665e-8	5.447432947799849e-7	FALSE	FALSE	FALSE
SLFNL1	4.018531621651847	0.10407040698042495	0.1937371952706901	0.537173085607116	0.5911480605524718	0.7127188004814217	FALSE	FALSE	FALSE
SLFNL1-AS1	5.60551215411247	0.14739691368513047	0.16224053269332436	0.9085085658819175	0.3636095901708976	0.4910505680903711	FALSE	FALSE	FALSE
SLIRP	77.19394680181475	-0.034994886967551576	0.05885730749192721	-0.5945716591325797	0.5521298290053818	0.6777445763197066	FALSE	FALSE	FALSE
SLIT1	36.24832301070187	-0.43622752936548853	0.13241349811367528	-3.294433993360653	9.862010354488888e-4	0.0030718087767451652	FALSE	FALSE	FALSE
SLIT2	214.11656922208797	0.6865902109256032	0.07348936202386064	9.342715626006932	9.38943780416411e-21	4.2321221232367314e-19	TRUE	TRUE	FALSE
SLIT3	113.17076339446031	0.6566241391355522	0.08878268117575974	7.395858408867581	1.4049765409336053e-13	2.411969687204345e-12	TRUE	TRUE	FALSE
SLITRK1	0.5377623217190227	1.0918104261203274	2.098522958870516	0.5202756641309135	0.6028714550951295	0.7226877052152848	FALSE	FALSE	FALSE
SLITRK2	8.64668322059117	0.6655942413176825	0.17548037874673364	3.792983842816511	1.4884784494934575e-4	5.568548045552447e-4	TRUE	TRUE	FALSE
SLITRK3	11.259142184711784	1.1719181754782675	0.2129264015023902	5.503865031340945	3.715540400525653e-8	2.721908124084501e-7	TRUE	TRUE	FALSE
SLITRK4	18.019878616093923	0.5723778920891541	0.1580016553146634	3.622606933764411	2.916488311821349e-4	0.001020889369263866	FALSE	FALSE	FALSE
SLITRK5	74.95978485123001	0.7398924297900461	0.08367226832548971	8.842743773980454	9.339623938549798e-19	3.325986739769511e-17	TRUE	TRUE	FALSE
SLITRK6	38.47516897670892	1.0856182327508113	0.13916420224089454	7.800987720043089	6.142449039459215e-15	1.2898544303620739e-13	TRUE	TRUE	FALSE
SLK	196.79793959699361	0.021007140188490432	0.043280420714816255	0.48537282774839163	0.6274119034393406	0.7442872196252255	FALSE	FALSE	FALSE
SLMAP	191.48995622763812	0.09887676667229862	0.033233821049643064	2.9751850238526987	0.0029281187920945496	0.008075565716292508	FALSE	FALSE	FALSE
SLN	0.2976498255173086	0.6096464971547005	3.1981665528925074	0.19062374866103204	0.8488203826241619	0.9176494125965963	FALSE	FALSE	FALSE
SLPI	13.21618909063336	1.1900583905073965	0.21687806007697027	5.48722351207422	4.083003767324713e-8	2.967062892887804e-7	TRUE	TRUE	FALSE
SLTM	282.76121451545765	-0.051865008073805334	0.02449345842933496	-2.1175044848582276	0.03421705507394263	0.06957403280182088	FALSE	FALSE	FALSE
SLU7	104.3992228168516	0.10506033578312446	0.038184065312592025	2.751418292501153	0.0059337820539047716	0.01509366403203994	FALSE	FALSE	FALSE
SLX4	98.02632288777416	-0.22754748909012976	0.041351036570539505	-5.502824305310056	3.737548444462647e-8	2.7361699366614926e-7	FALSE	FALSE	FALSE
SLX4IP	33.883942485488696	-0.22314649680577797	0.06922737028552145	-3.2233854310142402	0.0012668496500133507	0.0038270156631432474	FALSE	FALSE	FALSE
SMAD1	82.21408162575668	0.32488449939174124	0.0450390106515763	7.213402219357382	5.457091440010341e-13	8.600807247624199e-12	FALSE	FALSE	FALSE
SMAD2	225.157993119944	0.07309456883007091	0.030435780610283562	2.401599938112772	0.01632354956002605	0.03663065048127916	FALSE	FALSE	FALSE
