gs_name	gene	species
zhao-2020_DTP-down_GSE114647	KCNQ3	human
zhao-2020_DTP-down_GSE114647	KHDC1L	human
zhao-2020_DTP-down_GSE114647	KIAA1324	human
zhao-2020_DTP-down_GSE114647	KITLG	human
zhao-2020_DTP-down_GSE114647	KLF5	human
zhao-2020_DTP-down_GSE114647	KLHL23	human
zhao-2020_DTP-down_GSE114647	KLHL5	human
zhao-2020_DTP-down_GSE114647	KLRG2	human
zhao-2020_DTP-down_GSE114647	KRT12	human
zhao-2020_DTP-down_GSE114647	KRT15	human
zhao-2020_DTP-down_GSE114647	KRT16P1	human
zhao-2020_DTP-down_GSE114647	KRT20	human
zhao-2020_DTP-down_GSE114647	KRT23	human
zhao-2020_DTP-down_GSE114647	KRTAP4-1	human
zhao-2020_DTP-down_GSE114647	KSR2	human
zhao-2020_DTP-down_GSE114647	LAMA3	human
zhao-2020_DTP-down_GSE114647	LAMA5	human
zhao-2020_DTP-down_GSE114647	LAMB1	human
zhao-2020_DTP-down_GSE114647	LANCL2	human
zhao-2020_DTP-down_GSE114647	LBX2-AS1	human
zhao-2020_DTP-down_GSE114647	LCP1	human
zhao-2020_DTP-down_GSE114647	LGALS12	human
zhao-2020_DTP-down_GSE114647	LGALS4	human
zhao-2020_DTP-down_GSE114647	LGALS7B	human
zhao-2020_DTP-down_GSE114647	LGSN	human
zhao-2020_DTP-down_GSE114647	LHX9	human
zhao-2020_DTP-down_GSE114647	LINC00501	human
zhao-2020_DTP-down_GSE114647	LINC00526	human
zhao-2020_DTP-down_GSE114647	LINC00589	human
zhao-2020_DTP-down_GSE114647	LINC00649	human
zhao-2020_DTP-down_GSE114647	LINC00839	human
zhao-2020_DTP-down_GSE114647	LINC00858	human
zhao-2020_DTP-down_GSE114647	LINC00923	human
zhao-2020_DTP-down_GSE114647	LINC00938	human
zhao-2020_DTP-down_GSE114647	LINC00987	human
zhao-2020_DTP-down_GSE114647	LINC00992	human
zhao-2020_DTP-down_GSE114647	LINC01091	human
zhao-2020_DTP-down_GSE114647	LINC01106	human
zhao-2020_DTP-down_GSE114647	LINC01123	human
zhao-2020_DTP-down_GSE114647	LINC01146	human
zhao-2020_DTP-down_GSE114647	LIPM	human
zhao-2020_DTP-down_GSE114647	LMO7	human
zhao-2020_DTP-down_GSE114647	LONRF2	human
zhao-2020_DTP-down_GSE114647	LPAR5	human
zhao-2020_DTP-down_GSE114647	LRP2	human
zhao-2020_DTP-down_GSE114647	LRRC37A6P	human
zhao-2020_DTP-down_GSE114647	LRRC6	human
zhao-2020_DTP-down_GSE114647	LRRC8B	human
zhao-2020_DTP-down_GSE114647	LRRIQ1	human
zhao-2020_DTP-down_GSE114647	LSP1P3	human
zhao-2020_DTP-down_GSE114647	LTBP3	human
zhao-2020_DTP-down_GSE114647	LTK	human
zhao-2020_DTP-down_GSE114647	LY6D	human
zhao-2020_DTP-down_GSE114647	LY75	human
zhao-2020_DTP-down_GSE114647	LYRM5	human
zhao-2020_DTP-down_GSE114647	M1AP	human
zhao-2020_DTP-down_GSE114647	MAG	human
zhao-2020_DTP-down_GSE114647	MAGEA12	human
zhao-2020_DTP-down_GSE114647	MAGEA5	human
zhao-2020_DTP-down_GSE114647	MAGEC1	human
zhao-2020_DTP-down_GSE114647	MAGEC2	human
zhao-2020_DTP-down_GSE114647	MAGEE1	human
zhao-2020_DTP-down_GSE114647	MALRD1	human
zhao-2020_DTP-down_GSE114647	MAML3	human
zhao-2020_DTP-down_GSE114647	MAMLD1	human
zhao-2020_DTP-down_GSE114647	MANSC1	human
zhao-2020_DTP-down_GSE114647	MAP2K6	human
zhao-2020_DTP-down_GSE114647	MAP3K15	human
zhao-2020_DTP-down_GSE114647	MAPK10	human
zhao-2020_DTP-down_GSE114647	MARK1	human
zhao-2020_DTP-down_GSE114647	MASP2	human
zhao-2020_DTP-down_GSE114647	MDP1	human
zhao-2020_DTP-down_GSE114647	METAP1D	human
zhao-2020_DTP-down_GSE114647	MGAT4C	human
zhao-2020_DTP-down_GSE114647	MICU3	human
zhao-2020_DTP-down_GSE114647	MILR1	human
zhao-2020_DTP-down_GSE114647	MIOX	human
zhao-2020_DTP-down_GSE114647	MIR137HG	human
zhao-2020_DTP-down_GSE114647	MIR146A	human
zhao-2020_DTP-down_GSE114647	MIR3150A	human
zhao-2020_DTP-down_GSE114647	MIR548C	human
zhao-2020_DTP-down_GSE114647	MKNK1-AS1	human
zhao-2020_DTP-down_GSE114647	MLLT3	human
zhao-2020_DTP-down_GSE114647	MMP1	human
zhao-2020_DTP-down_GSE114647	MMP10	human
zhao-2020_DTP-down_GSE114647	MPRIP	human
zhao-2020_DTP-down_GSE114647	MRGPRX2	human
zhao-2020_DTP-down_GSE114647	MSL3P1	human
zhao-2020_DTP-down_GSE114647	MTF2	human
zhao-2020_DTP-down_GSE114647	MTMR8	human
zhao-2020_DTP-down_GSE114647	MTTP	human
zhao-2020_DTP-down_GSE114647	MUC13	human
zhao-2020_DTP-down_GSE114647	MUC22	human
zhao-2020_DTP-down_GSE114647	MUC5AC	human
zhao-2020_DTP-down_GSE114647	MUC5B	human
zhao-2020_DTP-down_GSE114647	MUTYH	human
zhao-2020_DTP-down_GSE114647	MYOM2	human
zhao-2020_DTP-down_GSE114647	MYRF	human
zhao-2020_DTP-down_GSE114647	MYRFL	human
zhao-2020_DTP-down_GSE114647	NAP1L5	human
zhao-2020_DTP-down_GSE114647	NCCRP1	human
zhao-2020_DTP-down_GSE114647	NCMAP	human
zhao-2020_DTP-down_GSE114647	NDC1	human
zhao-2020_DTP-down_GSE114647	NDUFA4L2	human
zhao-2020_DTP-down_GSE114647	NEB	human
zhao-2020_DTP-down_GSE114647	NFKBIZ	human
zhao-2020_DTP-down_GSE114647	NGEF	human
zhao-2020_DTP-down_GSE114647	NGFRAP1	human
zhao-2020_DTP-down_GSE114647	NHLRC4	human
zhao-2020_DTP-down_GSE114647	NKX1-2	human
zhao-2020_DTP-down_GSE114647	NMU	human
zhao-2020_DTP-down_GSE114647	NOVA1	human
zhao-2020_DTP-down_GSE114647	NOX1	human
zhao-2020_DTP-down_GSE114647	NPFFR2	human
zhao-2020_DTP-down_GSE114647	NPTX1	human
zhao-2020_DTP-down_GSE114647	NR5A2	human
zhao-2020_DTP-down_GSE114647	NRP2	human
zhao-2020_DTP-down_GSE114647	NRXN2	human
zhao-2020_DTP-down_GSE114647	NUDT19	human
zhao-2020_DTP-down_GSE114647	NUDT4	human
zhao-2020_DTP-down_GSE114647	NUP62CL	human
zhao-2020_DTP-down_GSE114647	OLIG1	human
zhao-2020_DTP-down_GSE114647	OOEP	human
zhao-2020_DTP-down_GSE114647	OR7E14P	human
zhao-2020_DTP-down_GSE114647	ORAI1	human
zhao-2020_DTP-down_GSE114647	OS9	human
zhao-2020_DTP-down_GSE114647	OSTCP1	human
zhao-2020_DTP-down_GSE114647	OTUB2	human
zhao-2020_DTP-down_GSE114647	OVGP1	human
zhao-2020_DTP-down_GSE114647	PABPC1P2	human
zhao-2020_DTP-down_GSE114647	PAPPA2	human
zhao-2020_DTP-down_GSE114647	PARD6A	human
zhao-2020_DTP-down_GSE114647	PARS2	human
zhao-2020_DTP-down_GSE114647	PAX8-AS1	human
zhao-2020_DTP-down_GSE114647	PCAT1	human
zhao-2020_DTP-down_GSE114647	PCDHAC1	human
zhao-2020_DTP-down_GSE114647	PCDHAC2	human
zhao-2020_DTP-down_GSE114647	PCED1B-AS1	human
zhao-2020_DTP-down_GSE114647	PDCL3P4	human
zhao-2020_DTP-down_GSE114647	PDGFRL	human
zhao-2020_DTP-down_GSE114647	PDX1	human
zhao-2020_DTP-down_GSE114647	PEX6	human
zhao-2020_DTP-down_GSE114647	PGK2	human
zhao-2020_DTP-down_GSE114647	PI15	human
zhao-2020_DTP-down_GSE114647	PI3	human
zhao-2020_DTP-down_GSE114647	PIK3AP1	human
zhao-2020_DTP-down_GSE114647	PIP4K2C	human
zhao-2020_DTP-down_GSE114647	PITX2	human
zhao-2020_DTP-down_GSE114647	PKIA	human
zhao-2020_DTP-down_GSE114647	PLA2G12A	human
zhao-2020_DTP-down_GSE114647	PLA2G16	human
zhao-2020_DTP-down_GSE114647	PLA2G4A	human
zhao-2020_DTP-down_GSE114647	PLBD1	human
zhao-2020_DTP-down_GSE114647	PLCB1	human
zhao-2020_DTP-down_GSE114647	PLCB2	human
zhao-2020_DTP-down_GSE114647	PLCL2	human
zhao-2020_DTP-down_GSE114647	PLEKHA5	human
zhao-2020_DTP-down_GSE114647	PLLP	human
zhao-2020_DTP-down_GSE114647	PLSCR2	human
zhao-2020_DTP-down_GSE114647	PMCH	human
zhao-2020_DTP-down_GSE114647	PMP2	human
zhao-2020_DTP-down_GSE114647	PNMA2	human
zhao-2020_DTP-down_GSE114647	PNMAL1	human
zhao-2020_DTP-down_GSE114647	POU4F1	human
zhao-2020_DTP-down_GSE114647	PPIAP30	human
zhao-2020_DTP-down_GSE114647	PPM1L	human
zhao-2020_DTP-down_GSE114647	PPP1R14A	human
zhao-2020_DTP-down_GSE114647	PPP1R9A	human
zhao-2020_DTP-down_GSE114647	PRKAB1	human
zhao-2020_DTP-down_GSE114647	PRKACB	human
zhao-2020_DTP-down_GSE114647	PRKG2	human
zhao-2020_DTP-down_GSE114647	PRMT6	human
zhao-2020_DTP-down_GSE114647	PRODH	human
zhao-2020_DTP-down_GSE114647	PRRT3-AS1	human
zhao-2020_DTP-down_GSE114647	PRSS3	human
zhao-2020_DTP-down_GSE114647	PSORS1C3	human
zhao-2020_DTP-down_GSE114647	PTAFR	human
zhao-2020_DTP-down_GSE114647	PTGFR	human
zhao-2020_DTP-down_GSE114647	PTHLH	human
zhao-2020_DTP-down_GSE114647	PTPN13	human
zhao-2020_DTP-down_GSE114647	PTPRG	human
zhao-2020_DTP-down_GSE114647	PTX3	human
zhao-2020_DTP-down_GSE114647	RAB2A	human
zhao-2020_DTP-down_GSE114647	RAB38	human
zhao-2020_DTP-down_GSE114647	RAB39B	human
zhao-2020_DTP-down_GSE114647	RAB3B	human
zhao-2020_DTP-down_GSE114647	RAB3IP	human
zhao-2020_DTP-down_GSE114647	RAB41	human
zhao-2020_DTP-down_GSE114647	RAD21L1	human
zhao-2020_DTP-down_GSE114647	RAPGEF3	human
zhao-2020_DTP-down_GSE114647	RASA3	human
zhao-2020_DTP-down_GSE114647	RASAL1	human
zhao-2020_DTP-down_GSE114647	RASSF10	human
zhao-2020_DTP-down_GSE114647	RASSF5	human
zhao-2020_DTP-down_GSE114647	RASSF6	human
zhao-2020_DTP-down_GSE114647	RBM10	human
zhao-2020_DTP-down_GSE114647	RBM11	human
zhao-2020_DTP-down_GSE114647	RBM26-AS1	human
zhao-2020_DTP-down_GSE114647	RBPMS-AS1	human
zhao-2020_DTP-down_GSE114647	RCBTB1	human
zhao-2020_DTP-down_GSE114647	RGPD2	human
zhao-2020_DTP-down_GSE114647	RGS2	human
zhao-2020_DTP-down_GSE114647	RGS22	human
zhao-2020_DTP-down_GSE114647	RHBDL1	human
zhao-2020_DTP-down_GSE114647	RIMKLA	human
zhao-2020_DTP-down_GSE114647	RLN1	human
zhao-2020_DTP-down_GSE114647	RLN2	human
zhao-2020_DTP-down_GSE114647	RNF128	human
zhao-2020_DTP-down_GSE114647	RNF183	human
zhao-2020_DTP-down_GSE114647	RPE65	human
zhao-2020_DTP-down_GSE114647	RPL21P44	human
zhao-2020_DTP-down_GSE114647	RPL9	human
zhao-2020_DTP-down_GSE114647	RPS15AP10	human
zhao-2020_DTP-down_GSE114647	RPS6KA6	human
zhao-2020_DTP-down_GSE114647	RRAGD	human
zhao-2020_DTP-down_GSE114647	RSPH4A	human
zhao-2020_DTP-down_GSE114647	SCN8A	human
zhao-2020_DTP-down_GSE114647	SCN9A	human
zhao-2020_DTP-down_GSE114647	SDCBP	human
zhao-2020_DTP-down_GSE114647	SEC61G	human
zhao-2020_DTP-down_GSE114647	SEMA4A	human
zhao-2020_DTP-down_GSE114647	SERPINA4	human
zhao-2020_DTP-down_GSE114647	SERPINE2	human
zhao-2020_DTP-down_GSE114647	SERPINE3	human
zhao-2020_DTP-down_GSE114647	SFTA2	human
zhao-2020_DTP-down_GSE114647	SGK2	human
zhao-2020_DTP-down_GSE114647	SH2D1B	human
zhao-2020_DTP-down_GSE114647	SH3BGRL2	human
zhao-2020_DTP-down_GSE114647	SH3RF3	human
zhao-2020_DTP-down_GSE114647	SH3RF3-AS1	human
zhao-2020_DTP-down_GSE114647	SHC4	human
zhao-2020_DTP-down_GSE114647	SHROOM2	human
zhao-2020_DTP-down_GSE114647	SIGLEC12	human
zhao-2020_DTP-down_GSE114647	SIRPB2	human
zhao-2020_DTP-down_GSE114647	SLAIN1	human
zhao-2020_DTP-down_GSE114647	SLC16A10	human
zhao-2020_DTP-down_GSE114647	SLC22A18	human
zhao-2020_DTP-down_GSE114647	SLC22A18AS	human
zhao-2020_DTP-down_GSE114647	SLC22A2	human
zhao-2020_DTP-down_GSE114647	SLC22A3	human
zhao-2020_DTP-down_GSE114647	SLC23A3	human
zhao-2020_DTP-down_GSE114647	SLC26A9	human
zhao-2020_DTP-down_GSE114647	SLC28A3	human
zhao-2020_DTP-down_GSE114647	SLC2A13	human
zhao-2020_DTP-down_GSE114647	SLC39A8	human
zhao-2020_DTP-down_GSE114647	SLC44A3	human
zhao-2020_DTP-down_GSE114647	SLC44A5	human
zhao-2020_DTP-down_GSE114647	SLC6A14	human
zhao-2020_DTP-down_GSE114647	SLC7A2	human
zhao-2020_DTP-down_GSE114647	SLC8A1	human
zhao-2020_DTP-down_GSE114647	SLCO1B3	human
zhao-2020_DTP-down_GSE114647	SLFN11	human
zhao-2020_DTP-down_GSE114647	SLFN12L	human
zhao-2020_DTP-down_GSE114647	SLIT2	human
zhao-2020_DTP-down_GSE114647	SMARCE1	human
zhao-2020_DTP-down_GSE114647	SMIM2	human
zhao-2020_DTP-down_GSE114647	SMIM21	human
zhao-2020_DTP-down_GSE114647	SMIM6	human
zhao-2020_DTP-down_GSE114647	SORL1	human
zhao-2020_DTP-down_GSE114647	SORT1	human
zhao-2020_DTP-down_GSE114647	SOX2	human
zhao-2020_DTP-down_GSE114647	SOX21-AS1	human
zhao-2020_DTP-down_GSE114647	SP9	human
zhao-2020_DTP-down_GSE114647	SPARCL1	human
zhao-2020_DTP-down_GSE114647	SPATA6L	human
zhao-2020_DTP-down_GSE114647	SPDEF	human
zhao-2020_DTP-down_GSE114647	SPERT	human
zhao-2020_DTP-down_GSE114647	SPESP1	human
zhao-2020_DTP-down_GSE114647	SPIC	human
zhao-2020_DTP-down_GSE114647	SPRR1A	human
zhao-2020_DTP-down_GSE114647	SPRR2A	human
zhao-2020_DTP-down_GSE114647	SPRR2E	human
zhao-2020_DTP-down_GSE114647	SPRY1	human
zhao-2020_DTP-down_GSE114647	SPRY2	human
zhao-2020_DTP-down_GSE114647	SPSB2	human
zhao-2020_DTP-down_GSE114647	SRC	human
zhao-2020_DTP-down_GSE114647	SRD5A1P1	human
zhao-2020_DTP-down_GSE114647	SRPX2	human
zhao-2020_DTP-down_GSE114647	ST18	human
zhao-2020_DTP-down_GSE114647	ST3GAL1	human
zhao-2020_DTP-down_GSE114647	ST3GAL5	human
zhao-2020_DTP-down_GSE114647	ST6GALNAC5	human
zhao-2020_DTP-down_GSE114647	ST8SIA4	human
zhao-2020_DTP-down_GSE114647	STARD8	human
zhao-2020_DTP-down_GSE114647	STAU2	human
zhao-2020_DTP-down_GSE114647	STAU2-AS1	human
zhao-2020_DTP-down_GSE114647	STK24	human
zhao-2020_DTP-down_GSE114647	STXBP5-AS1	human
zhao-2020_DTP-down_GSE114647	SULF1	human
zhao-2020_DTP-down_GSE114647	SULT1C2	human
zhao-2020_DTP-down_GSE114647	SYNE1	human
zhao-2020_DTP-down_GSE114647	TAAR3	human
zhao-2020_DTP-down_GSE114647	TAS2R38	human
zhao-2020_DTP-down_GSE114647	TBC1D30	human
zhao-2020_DTP-down_GSE114647	TBK1	human
zhao-2020_DTP-down_GSE114647	TBX2	human
zhao-2020_DTP-down_GSE114647	TBX3	human
zhao-2020_DTP-down_GSE114647	TCEB1	human
zhao-2020_DTP-down_GSE114647	TCF24	human
zhao-2020_DTP-down_GSE114647	TCTEX1D4	human
zhao-2020_DTP-down_GSE114647	TFF2	human
zhao-2020_DTP-down_GSE114647	THBS4	human
zhao-2020_DTP-down_GSE114647	TLDC2	human
zhao-2020_DTP-down_GSE114647	TLL1	human
zhao-2020_DTP-down_GSE114647	TM4SF4	human
zhao-2020_DTP-down_GSE114647	TMC8	human
zhao-2020_DTP-down_GSE114647	TMED5	human
zhao-2020_DTP-down_GSE114647	TMEM105	human
zhao-2020_DTP-down_GSE114647	TMEM120B	human
zhao-2020_DTP-down_GSE114647	TMEM150B	human
zhao-2020_DTP-down_GSE114647	TMEM154	human
zhao-2020_DTP-down_GSE114647	TMEM156	human
zhao-2020_DTP-down_GSE114647	TMEM164	human
zhao-2020_DTP-down_GSE114647	TMEM178B	human
zhao-2020_DTP-down_GSE114647	TMEM27	human
zhao-2020_DTP-down_GSE114647	TMEM45B	human
zhao-2020_DTP-down_GSE114647	TMEM63A	human
zhao-2020_DTP-down_GSE114647	TMLHE	human
zhao-2020_DTP-down_GSE114647	TMPRSS11E	human
zhao-2020_DTP-down_GSE114647	TMPRSS4	human
zhao-2020_DTP-down_GSE114647	TNFRSF10C	human
zhao-2020_DTP-down_GSE114647	TNFRSF21	human
zhao-2020_DTP-down_GSE114647	TNFSF13	human
zhao-2020_DTP-down_GSE114647	TNFSF15	human
zhao-2020_DTP-down_GSE114647	TNIP3	human
zhao-2020_DTP-down_GSE114647	TNKS2-AS1	human
zhao-2020_DTP-down_GSE114647	TOPORS-AS1	human
zhao-2020_DTP-down_GSE114647	TOX3	human
zhao-2020_DTP-down_GSE114647	TPRG1	human
zhao-2020_DTP-down_GSE114647	TRAF5	human
zhao-2020_DTP-down_GSE114647	TRIM10	human
zhao-2020_DTP-down_GSE114647	TRIM15	human
zhao-2020_DTP-down_GSE114647	TRIM31	human
zhao-2020_DTP-down_GSE114647	TRMT10A	human
zhao-2020_DTP-down_GSE114647	TRNP1	human
zhao-2020_DTP-down_GSE114647	TRPC6	human
zhao-2020_DTP-down_GSE114647	TSPAN1	human
zhao-2020_DTP-down_GSE114647	TSPAN6	human
zhao-2020_DTP-down_GSE114647	TSPYL5	human
zhao-2020_DTP-down_GSE114647	TTC6	human
zhao-2020_DTP-down_GSE114647	TWIST2	human
zhao-2020_DTP-down_GSE114647	TXK	human
zhao-2020_DTP-down_GSE114647	UBE2W	human
zhao-2020_DTP-down_GSE114647	UBR5	human
zhao-2020_DTP-down_GSE114647	UGT2B7	human
zhao-2020_DTP-down_GSE114647	UGT8	human
zhao-2020_DTP-down_GSE114647	VAMP5	human
zhao-2020_DTP-down_GSE114647	VASH2	human
zhao-2020_DTP-down_GSE114647	VEGFC	human
zhao-2020_DTP-down_GSE114647	VEPH1	human
zhao-2020_DTP-down_GSE114647	VIPR1	human
zhao-2020_DTP-down_GSE114647	VMA21	human
zhao-2020_DTP-down_GSE114647	VNN1	human
zhao-2020_DTP-down_GSE114647	VOPP1	human
zhao-2020_DTP-down_GSE114647	VSIG1	human
zhao-2020_DTP-down_GSE114647	VSNL1	human
zhao-2020_DTP-down_GSE114647	VWCE	human
zhao-2020_DTP-down_GSE114647	WASF3	human
zhao-2020_DTP-down_GSE114647	WDR17	human
zhao-2020_DTP-down_GSE114647	WDR31	human
zhao-2020_DTP-down_GSE114647	WDR72	human
zhao-2020_DTP-down_GSE114647	WDYHV1	human
zhao-2020_DTP-down_GSE114647	WNT8B	human
zhao-2020_DTP-down_GSE114647	XCL1	human
zhao-2020_DTP-down_GSE114647	XDH	human
zhao-2020_DTP-down_GSE114647	XIST	human
zhao-2020_DTP-down_GSE114647	ZC4H2	human
zhao-2020_DTP-down_GSE114647	ZFAT	human
zhao-2020_DTP-down_GSE114647	ZFPM2	human
zhao-2020_DTP-down_GSE114647	ZNF280A	human
zhao-2020_DTP-down_GSE114647	ZNF718	human
zhao-2020_DTP-down_GSE114647	ZNF75D	human
zhao-2020_DTP-down_GSE114647	ZNHIT6	human
zhao-2020_DTP-down_GSE114647	ZPLD1	human
zhao-2020_DTP-down_GSE114647	Abca12	mouse
zhao-2020_DTP-down_GSE114647	Abca13	mouse
zhao-2020_DTP-down_GSE114647	Abcc2	mouse
zhao-2020_DTP-down_GSE114647	Abcc3	mouse
zhao-2020_DTP-down_GSE114647	Abcd3	mouse
zhao-2020_DTP-down_GSE114647	Acer2	mouse
zhao-2020_DTP-down_GSE114647	Acsm4	mouse
zhao-2020_DTP-down_GSE114647	Adam22	mouse
zhao-2020_DTP-down_GSE114647	Adam28	mouse
zhao-2020_DTP-down_GSE114647	Adh6b	mouse
zhao-2020_DTP-down_GSE114647	Adora1	mouse
zhao-2020_DTP-down_GSE114647	Agap2	mouse
zhao-2020_DTP-down_GSE114647	Agr2	mouse
zhao-2020_DTP-down_GSE114647	Aif1l	mouse
zhao-2020_DTP-down_GSE114647	Ak9	mouse
zhao-2020_DTP-down_GSE114647	Aldh5a1	mouse
zhao-2020_DTP-down_GSE114647	Alpk3	mouse
zhao-2020_DTP-down_GSE114647	Amigo2	mouse
zhao-2020_DTP-down_GSE114647	Ankrd13c	mouse
zhao-2020_DTP-down_GSE114647	Ankrd63	mouse
zhao-2020_DTP-down_GSE114647	Apobec1	mouse
zhao-2020_DTP-down_GSE114647	Apoh	mouse
zhao-2020_DTP-down_GSE114647	Areg	mouse
zhao-2020_DTP-down_GSE114647	Arhgap25	mouse
zhao-2020_DTP-down_GSE114647	Arhgdib	mouse
zhao-2020_DTP-down_GSE114647	Arhgef38	mouse
zhao-2020_DTP-down_GSE114647	Arhgef4	mouse
zhao-2020_DTP-down_GSE114647	Armc4	mouse
zhao-2020_DTP-down_GSE114647	Armcx5	mouse
zhao-2020_DTP-down_GSE114647	Asap1	mouse
zhao-2020_DTP-down_GSE114647	Ascl2	mouse
zhao-2020_DTP-down_GSE114647	Asph	mouse
zhao-2020_DTP-down_GSE114647	Atoh7	mouse
zhao-2020_DTP-down_GSE114647	Atp11a	mouse
zhao-2020_DTP-down_GSE114647	Atp6v1c1	mouse
zhao-2020_DTP-down_GSE114647	Awat2	mouse
zhao-2020_DTP-down_GSE114647	Azin1	mouse
zhao-2020_DTP-down_GSE114647	B3gnt3	mouse
zhao-2020_DTP-down_GSE114647	B4galnt2	mouse
zhao-2020_DTP-down_GSE114647	Baiap2l2	mouse
zhao-2020_DTP-down_GSE114647	Bche	mouse
zhao-2020_DTP-down_GSE114647	Bcl2a1c	mouse
zhao-2020_DTP-down_GSE114647	Bcl2a1b	mouse
zhao-2020_DTP-down_GSE114647	Bcl2a1d	mouse
zhao-2020_DTP-down_GSE114647	Gm29094	mouse
zhao-2020_DTP-down_GSE114647	Bcl2a1a	mouse
zhao-2020_DTP-down_GSE114647	Bcl2l1	mouse
zhao-2020_DTP-down_GSE114647	Bcl2l15	mouse
zhao-2020_DTP-down_GSE114647	Bdh1	mouse
zhao-2020_DTP-down_GSE114647	Bend4	mouse
zhao-2020_DTP-down_GSE114647	Best3	mouse
zhao-2020_DTP-down_GSE114647	Bhlhb9	mouse
zhao-2020_DTP-down_GSE114647	Bhmt2	mouse
zhao-2020_DTP-down_GSE114647	Bik	mouse
zhao-2020_DTP-down_GSE114647	Brdt	mouse
zhao-2020_DTP-down_GSE114647	Btbd11	mouse
zhao-2020_DTP-down_GSE114647	Btbd19	mouse
zhao-2020_DTP-down_GSE114647	Btc	mouse
zhao-2020_DTP-down_GSE114647	Gm20075	mouse
zhao-2020_DTP-down_GSE114647	Btg3	mouse
zhao-2020_DTP-down_GSE114647	1110032A03Rik	mouse
zhao-2020_DTP-down_GSE114647	D930020B18Rik	mouse
zhao-2020_DTP-down_GSE114647	BC049715	mouse
zhao-2020_DTP-down_GSE114647	1500009L16Rik	mouse
zhao-2020_DTP-down_GSE114647	1700016C15Rik	mouse
zhao-2020_DTP-down_GSE114647	4930558K02Rik	mouse
zhao-2020_DTP-down_GSE114647	C130074G19Rik	mouse
zhao-2020_DTP-down_GSE114647	1700025G04Rik	mouse
zhao-2020_DTP-down_GSE114647	D16Ertd472e	mouse
zhao-2020_DTP-down_GSE114647	C4bp	mouse
zhao-2020_DTP-down_GSE114647	4930579G24Rik	mouse
zhao-2020_DTP-down_GSE114647	C330018D20Rik	mouse
zhao-2020_DTP-down_GSE114647	4930578I06Rik	mouse
zhao-2020_DTP-down_GSE114647	D630039A03Rik	mouse
zhao-2020_DTP-down_GSE114647	Cacna1d	mouse
zhao-2020_DTP-down_GSE114647	Calb1	mouse
zhao-2020_DTP-down_GSE114647	Capza3	mouse
zhao-2020_DTP-down_GSE114647	Catsper1	mouse
zhao-2020_DTP-down_GSE114647	Catsperb	mouse
zhao-2020_DTP-down_GSE114647	Ccdc148	mouse
zhao-2020_DTP-down_GSE114647	Ccdc169	mouse
zhao-2020_DTP-down_GSE114647	Ccdc18	mouse
zhao-2020_DTP-down_GSE114647	Ccdc68	mouse
zhao-2020_DTP-down_GSE114647	Ccl20	mouse
zhao-2020_DTP-down_GSE114647	Cct6a	mouse
zhao-2020_DTP-down_GSE114647	Cd163	mouse
zhao-2020_DTP-down_GSE114647	Cd22	mouse
zhao-2020_DTP-down_GSE114647	Cd38	mouse
zhao-2020_DTP-down_GSE114647	Cd48	mouse
zhao-2020_DTP-down_GSE114647	Cdc7	mouse
zhao-2020_DTP-down_GSE114647	Cdk10	mouse
zhao-2020_DTP-down_GSE114647	Cdk4	mouse
zhao-2020_DTP-down_GSE114647	Psg18	mouse
zhao-2020_DTP-down_GSE114647	Psg17	mouse
zhao-2020_DTP-down_GSE114647	Psg19	mouse
zhao-2020_DTP-down_GSE114647	Ceacam9	mouse
zhao-2020_DTP-down_GSE114647	Ceacam5	mouse
zhao-2020_DTP-down_GSE114647	Psg29	mouse
zhao-2020_DTP-down_GSE114647	Ceacam14	mouse
zhao-2020_DTP-down_GSE114647	Ceacam12	mouse
zhao-2020_DTP-down_GSE114647	Ceacam11	mouse
zhao-2020_DTP-down_GSE114647	Psg28	mouse
zhao-2020_DTP-down_GSE114647	Psg22	mouse
zhao-2020_DTP-down_GSE114647	Ceacam3	mouse
zhao-2020_DTP-down_GSE114647	Ceacam10	mouse
zhao-2020_DTP-down_GSE114647	Ceacam2	mouse
zhao-2020_DTP-down_GSE114647	Ceacam13	mouse
zhao-2020_DTP-down_GSE114647	Psg20	mouse
zhao-2020_DTP-down_GSE114647	Psg16	mouse
zhao-2020_DTP-down_GSE114647	Psg21	mouse
zhao-2020_DTP-down_GSE114647	Psg27	mouse
zhao-2020_DTP-down_GSE114647	Psg25	mouse
zhao-2020_DTP-down_GSE114647	Psg26	mouse
zhao-2020_DTP-down_GSE114647	Ceacam1	mouse
zhao-2020_DTP-down_GSE114647	Psg23	mouse
zhao-2020_DTP-down_GSE114647	Gm5155	mouse
zhao-2020_DTP-down_GSE114647	Ceacam15	mouse
zhao-2020_DTP-down_GSE114647	Ceacam18	mouse
zhao-2020_DTP-down_GSE114647	Psg18	mouse
zhao-2020_DTP-down_GSE114647	Psg17	mouse
zhao-2020_DTP-down_GSE114647	Psg19	mouse
zhao-2020_DTP-down_GSE114647	Ceacam9	mouse
zhao-2020_DTP-down_GSE114647	Ceacam5	mouse
zhao-2020_DTP-down_GSE114647	Psg29	mouse
zhao-2020_DTP-down_GSE114647	Ceacam14	mouse
zhao-2020_DTP-down_GSE114647	Ceacam12	mouse
zhao-2020_DTP-down_GSE114647	Ceacam11	mouse
zhao-2020_DTP-down_GSE114647	Psg28	mouse
zhao-2020_DTP-down_GSE114647	Psg22	mouse
